,PP_2373
set1IT078,-0.205
set1IT079,-0.013
set1IT080,-0.776
set1IT081,0.185
set1IT082,-0.006
set1IT083,0.059
set1IT084,0.039
set1IT085,-0.262
set1IT086,-0.102
set1IT087,0.081
set5IT075,-0.127
set5IT076,0.037
set5IT081,-0.458
set5IT082,-0.281
set5IT083,-0.349
set5IT084,0.25
set5IT085,0.089
set5IT086,-0.462
set5IT087,-0.367
set5IT088,-0.294
set6IT057,-0.353
set6IT059,-0.153
set6IT061,0.329
set6IT064,-0.332
set6IT065,-0.062
set7IT042,-1.469
set7IT044,-0.036
set7IT045,-0.21
set7IT055,0.531
set7IT056,0.017
set7IT057,0.291
set7IT062,0.083
set8IT058,0.011
set8IT059,0.505
set8IT060,-0.257
set8IT062,0.197
set8IT064,0.432
set8IT070,0.376
set8IT073,0.411
set8IT080,-0.024
set8IT081,-0.14
set8IT082,-0.861
set8IT084,-0.144
set8IT085,-0.073
set8IT089,0.258
set8IT090,-0.022
set8IT092,-0.294
set8IT093,-0.006
set8IT094,-0.536
set8IT095,-0.654
set8IT096,0.186
set9IT020,0.009
set9IT022,0.414
set9IT025,0.595
set10IT006,0.182
set10IT008,-0.145
set10IT010,-0.281
set10IT017,-0.447
set10IT018,-0.168
set10IT019,-0.219
set10IT020,-0.187
set10IT021,-0.356
set10IT022,-0.065
set10IT023,0.101
set10IT024,-0.293
set10IT025,-0.142
set10IT026,-0.106
set10IT027,0.24
set10IT028,-0.183
set10IT029,0.041
set10IT031,-0.178
set10IT032,0.142
set10IT033,0.128
set10IT034,-0.192
set10IT035,-0.731
set10IT036,-0.198
set10IT037,-0.171
set10IT043,-0.176
set10IT044,-0.007
set10IT053,-0.547
set12IT001,-0.242
set12IT002,0.009
set12IT004,-0.011
set12IT007,0.086
set12IT008,-0.086
set12IT009,-0.472
set12IT014,-0.2
set12IT015,-0.285
set12IT016,-0.216
set12IT017,0.427
set12IT023,0.04
set12IT024,-0.194
set12IT025,-0.379
set12IT026,-0.334
set12IT027,-0.145
set12IT028,-0.698
set12IT029,0.453
set12IT031,-0.068
set12IT032,-0.075
set12IT034,-0.763
set12IT037,0.065
set12IT038,0.235
set12IT039,-0.27
set12IT044,-0.312
set12IT046,-0.559
set12IT053,0.125
set12IT054,-0.499
set12IT055,-0.213
set12IT056,-0.201
set12IT057,0.108
set12IT058,0.296
set12IT059,0.326
set15IT054,0.302
set15IT057,-0.262
set15IT058,0.116
set15IT059,0.336
set15IT060,-0.203
set15IT061,0.523
set15IT062,0.227
set15IT063,0.572
set15IT064,0.552
set15IT065,0.361
set15IT066,0.36
set15IT067,0.568
set15IT068,0.057
set15IT071,-0.136
set15IT072,0.204
set15IT073,0.042
set15IT074,0.442
set15IT075,0.388
set15IT076,-0.269
set15IT077,0.629
set15IT078,0.355
set15IT079,0.391
set15IT080,-0.185
set15IT081,0.412
set16IT004,0.17
set16IT005,-0.201
set16IT006,0.013
set16IT007,0.145
set16IT008,0.029
set16IT009,0.089
set16IT010,-0.265
set16IT011,0.361
set16IT012,-0.31
set16IT013,-0.155
set16IT014,0.327
set16IT015,0.002
set27IT004,0.193
set27IT005,0.061
set27IT006,0.337
set27IT007,0.012
set27IT008,0.055
set27IT009,0.018
