,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.20350000000000001,0.3429467888754756,2.0,0.0,-0.039,1.0,0.446,,,,
1,set1__Glucose carbon source (20mM),0.051000000000000004,0.002828427124746188,2.0,2.0,0.049,3.0,0.053,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.0215,0.1902117241391813,2.0,4.0,-0.113,5.0,0.156,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.1345,0.2397091988222396,2.0,6.0,-0.304,7.0,0.035,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.01999999999999999,0.21778888860545664,2.0,8.0,-0.174,9.0,0.134,,,,
5,set5__D-Glucose carbon source,0.013500000000000002,0.021920310216782975,2.0,10.0,0.029,11.0,-0.002,,,,
6,set5__Levulinic Acid carbon source,0.054000000000000006,0.11080012033687811,4.0,12.0,-0.07,13.0,0.192,14.0,0.081,15.0,0.013
7,set5__Vanillin carbon source,-0.161,0.16970562748477142,2.0,16.0,-0.041,17.0,-0.281,,,,
8,set5__p-Coumaric acid carbon source,-0.106,0.1400071426749364,2.0,18.0,-0.007,19.0,-0.205,,,,
9,set6__D-Glucose carbon source,-0.512,,1.0,20.0,-0.512,,,,,,
10,set6__Ferulic Acid carbon source,-0.394,,1.0,21.0,-0.394,,,,,,
11,set6__benzoic acid carbon source,-0.118,,1.0,22.0,-0.118,,,,,,
12,set6__Valerolactam carbon source,-0.383,,1.0,23.0,-0.383,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.126,,1.0,24.0,-0.126,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.257,,1.0,25.0,0.257,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.1495,0.21001071401240462,2.0,26.0,0.001,30.0,0.298,,,,
16,set7__Valerolactam 10 mM carbon source,0.478,,1.0,27.0,0.478,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.029,,1.0,28.0,-0.029,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.122,0.10040916292848977,2.0,29.0,-0.051,31.0,-0.193,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.371,,1.0,32.0,-0.371,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.116,,1.0,33.0,0.116,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.063,,1.0,34.0,0.063,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.07900000000000001,0.9956063479106588,2.0,35.0,-0.783,47.0,0.625,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.147,0.3238549057834388,2.0,36.0,-0.082,49.0,0.376,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.582,,1.0,37.0,-0.582,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.444,,1.0,38.0,0.444,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.184,,1.0,39.0,-0.184,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.163,,1.0,40.0,-0.163,,,,,,
