,PP_3040
set1IT078,-0.043
set1IT079,-0.542
set1IT080,-0.662
set1IT081,-0.678
set1IT082,-0.512
set1IT083,-0.186
set1IT084,-0.169
set1IT085,-0.362
set1IT086,0.126
set1IT087,-0.034
set5IT075,-0.129
set5IT076,0.036
set5IT081,0.227
set5IT082,0.421
set5IT083,-0.203
set5IT084,0.039
set5IT085,0.161
set5IT086,0.295
set5IT087,-0.294
set5IT088,0.091
set6IT057,-0.394
set6IT059,-0.045
set6IT061,0.111
set6IT064,-0.059
set6IT065,-0.183
set7IT042,-0.067
set7IT044,-0.754
set7IT045,-0.35
set7IT055,0.162
set7IT056,0.102
set7IT057,0.101
set7IT062,0.298
set8IT058,0.0
set8IT059,-0.374
set8IT060,0.237
set8IT062,0.101
set8IT064,0.26
set8IT070,-0.231
set8IT073,0.018
set8IT080,-0.328
set8IT081,0.101
set8IT082,-0.589
set8IT084,-0.139
set8IT085,-0.441
set8IT089,-0.212
set8IT090,-0.348
set8IT092,-0.04
set8IT093,-0.576
set8IT094,-0.579
set8IT095,0.043
set8IT096,0.16
set9IT020,0.567
set9IT022,0.424
set9IT025,0.037
set10IT006,0.299
set10IT008,-0.386
set10IT010,0.116
set10IT017,0.259
set10IT018,-0.052
set10IT019,0.348
set10IT020,-0.265
set10IT021,0.445
set10IT022,0.463
set10IT023,0.309
set10IT024,0.045
set10IT025,0.372
set10IT026,0.107
set10IT027,0.141
set10IT028,0.016
set10IT029,0.0
set10IT031,-0.098
set10IT032,-0.011
set10IT033,0.297
set10IT034,0.057
set10IT035,0.651
set10IT036,-0.31
set10IT037,0.122
set10IT043,0.123
set10IT044,0.162
set10IT053,0.288
set12IT001,0.192
set12IT002,-0.32
set12IT004,0.095
set12IT007,-0.534
set12IT008,-0.564
set12IT009,-0.05
set12IT014,-0.246
set12IT015,0.046
set12IT016,-0.413
set12IT017,0.087
set12IT023,-0.329
set12IT024,-0.274
set12IT025,0.399
set12IT026,0.09
set12IT027,0.338
set12IT028,0.144
set12IT029,-0.427
set12IT031,-0.594
set12IT032,-0.175
set12IT034,-0.271
set12IT037,0.014
set12IT038,0.258
set12IT039,-0.245
set12IT044,0.04
set12IT046,-0.184
set12IT053,0.25
set12IT054,-0.373
set12IT055,0.055
set12IT056,-0.312
set12IT057,-0.153
set12IT058,-0.308
set12IT059,-0.304
set15IT054,0.044
set15IT057,0.283
set15IT058,-0.425
set15IT059,0.235
set15IT060,0.449
set15IT061,-0.161
set15IT062,0.017
set15IT063,0.1
set15IT064,-0.295
set15IT065,-0.557
set15IT066,0.562
set15IT067,0.167
set15IT068,0.31
set15IT071,0.503
set15IT072,0.308
set15IT073,0.318
set15IT074,-0.732
set15IT075,0.344
set15IT076,0.104
set15IT077,0.096
set15IT078,-0.013
set15IT079,-0.351
set15IT080,0.266
set15IT081,0.129
set16IT004,0.144
set16IT005,0.444
set16IT006,0.183
set16IT007,0.332
set16IT008,0.222
set16IT009,0.17
set16IT010,0.239
set16IT011,0.2
set16IT012,0.42
set16IT013,0.125
set16IT014,0.104
set16IT015,0.408
set27IT004,-0.221
set27IT005,-0.104
set27IT006,-0.126
set27IT007,0.122
set27IT008,-0.258
set27IT009,-0.169
set27IT010,-0.09
set27IT011,-0.21
set27IT012,-0.253
set27IT013,-0.168
set27IT014,0.084
set27IT015,0.008
set27IT016,0.018
set27IT017,-0.152
set27IT018,0.027
set27IT019,0.005
set27IT020,-0.208
set27IT021,-0.275
set27IT024,-0.353
set27IT025,0.371
set27IT028,0.093
set27IT029,-0.168
set27IT030,0.059
set27IT031,0.07
set27IT032,-0.346
set27IT033,-0.355
set27IT034,-0.678
set27IT035,-0.023
set27IT036,-0.255
set27IT037,-0.346
set27IT038,-0.191
set27IT039,0.189
set27IT040,-0.007
set27IT041,-0.103
set27IT042,-0.275
set27IT043,-0.11
set27IT044,-0.069
set27IT045,-0.236
set27IT046,0.066
set27IT047,0.265
set27IT048,0.112
set27IT049,-0.084
set27IT050,-0.475
set27IT051,-0.047
set27IT052,-0.148
set27IT053,-0.059
set27IT054,-0.153
set27IT055,-0.065
set27IT056,0.026
set27IT057,-0.112
set27IT058,0.118
set27IT059,0.33
set27IT060,0.028
set27IT061,-0.156
set27IT062,0.204
set27IT063,-0.181
set27IT064,0.296
set27IT065,-0.154
set27IT066,0.324
set27IT067,0.105
set27IT068,-0.272
set27IT069,-0.089
set27IT070,-0.196
set27IT071,0.207
set27IT072,0.077
set27IT073,0.074
set28IT003,0.334
set28IT004,0.097
set28IT005,0.03
set28IT006,0.21
set28IT007,0.111
set28IT008,0.376
set28IT009,-0.004
set28IT010,0.126
set28IT013,0.019
set28IT014,0.311
set28IT017,0.129
set28IT018,0.364
set28IT021,-0.066
set28IT022,-0.008
set28IT023,0.196
set28IT024,0.366
set28IT027,-0.005
set28IT028,0.23
set28IT029,0.123
set28IT030,0.125
set28IT031,-0.122
set28IT032,0.166
set28IT035,0.046
set28IT036,0.403
set28IT037,0.39
set28IT038,0.25
set28IT039,-0.002
set28IT040,-0.054
set28IT041,-0.331
set28IT042,0.207
set28IT045,0.464
set28IT046,0.134
set29IT004,0.844
set29IT005,0.275
set29IT006,0.05
set29IT007,-0.08
set29IT014,0.414
set29IT015,0.127
set29IT057,0.033
set29IT058,0.207
set100IT008,0.18
set100IT009,0.016
set100IT010,-0.008
set100IT011,-0.131
set100IT012,-0.067
set100IT013,-0.023
set100IT014,-0.058
set100IT015,0.121
set100IT016,-0.082
set100IT017,0.083
set100IT018,-0.097
set100IT019,-0.049
set100IT020,-0.112
set100IT021,-0.041
set100IT022,0.026
set100IT023,0.263
set100IT024,-0.14
set100IT025,-0.216
set100IT026,0.049
set100IT027,-0.345
set100IT028,-0.166
set100IT029,0.073
set100IT030,-0.029
set100IT031,-0.09
set100IT032,0.293
set100IT033,-0.024
set100IT034,-0.198
set100IT035,0.164
set100IT036,0.016
set100IT037,-0.023
set100IT038,-0.786
set100IT039,0.057
set100IT040,0.169
set100IT041,0.171
set100IT042,-0.051
set100IT043,0.07
set100IT044,-0.016
set100IT045,0.155
set100IT046,-0.08
set101IT007,-0.127
set101IT008,-0.101
set101IT009,0.116
set101IT013,0.143
set101IT014,-0.149
set101IT015,0.077
set101IT016,0.266
set101IT017,0.451
set101IT018,-0.005
set101IT019,0.085
set101IT020,-0.112
set101IT021,-0.176
set101IT022,-0.328
set101IT023,0.258
set101IT024,0.163
set101IT025,-0.357
set101IT026,0.26
set101IT027,0.031
set101IT028,0.01
set101IT029,0.331
set101IT030,-0.162
set101IT031,0.031
set101IT032,-0.172
set101IT033,0.109
set101IT034,0.121
set101IT035,-0.075
set101IT036,-0.11
set101IT037,0.082
set101IT038,0.125
set101IT039,0.136
set101IT040,0.032
set101IT041,0.209
set101IT042,0.038
set101IT043,0.181
set101IT044,-0.13
set101IT045,0.062
set101IT046,-0.17
set101IT047,0.055
set101IT048,0.109
