,PP_4986
set1IT078,0.176
set1IT079,-0.014
set1IT080,-0.035
set1IT081,0.292
set1IT082,-0.123
set1IT083,0.063
set1IT084,0.027
set1IT085,0.097
set1IT086,0.109
set1IT087,0.226
set5IT075,0.23
set5IT076,0.018
set5IT081,0.206
set5IT082,0.332
set5IT083,0.168
set5IT084,-0.019
set5IT085,-0.044
set5IT086,0.242
set5IT087,0.214
set5IT088,0.19
set6IT057,0.08
set6IT059,0.216
set6IT061,0.201
set6IT064,-0.151
set6IT065,-0.015
set7IT042,-0.196
set7IT044,0.01
set7IT045,0.044
set7IT055,0.214
set7IT056,0.397
set7IT057,-0.05
set7IT062,0.079
set8IT058,0.22
set8IT059,-0.055
set8IT060,-0.507
set8IT062,-0.196
set8IT064,-0.327
set8IT070,-0.264
set8IT073,-0.16
set8IT080,0.022
set8IT081,0.075
set8IT082,0.152
set8IT084,0.043
set8IT085,-0.091
set8IT089,0.221
set8IT090,0.103
set8IT092,-0.061
set8IT093,0.092
set8IT094,-0.106
set8IT095,0.118
set8IT096,0.081
set9IT020,-0.111
set9IT022,0.037
set9IT025,-0.141
set10IT006,0.199
set10IT008,0.074
set10IT010,0.053
set10IT017,-0.016
set10IT018,0.139
set10IT019,-0.161
set10IT020,-0.054
set10IT021,-0.115
set10IT022,0.347
set10IT023,0.069
set10IT024,-0.06
set10IT025,-0.029
set10IT026,0.062
set10IT027,-0.007
set10IT028,0.12
set10IT029,-0.018
set10IT031,0.201
set10IT032,0.058
set10IT033,0.123
set10IT034,0.243
set10IT035,-0.138
set10IT036,-0.021
set10IT037,-0.049
set10IT043,-0.005
set10IT044,0.073
set10IT053,-0.138
set12IT001,0.002
set12IT002,0.173
set12IT004,-0.033
set12IT007,0.399
set12IT008,0.038
set12IT009,0.239
set12IT014,-0.14
set12IT015,-0.363
set12IT016,-0.068
set12IT017,-0.07
set12IT023,0.19
set12IT024,-0.424
set12IT025,0.007
set12IT026,-0.042
set12IT027,-0.138
set12IT028,0.023
set12IT029,0.044
set12IT031,0.116
set12IT032,-0.151
set12IT034,0.213
set12IT037,-0.007
set12IT038,0.313
set12IT039,-0.18
set12IT044,0.226
set12IT046,0.082
set12IT053,0.223
set12IT054,-0.091
set12IT055,-0.265
set12IT056,0.225
set12IT057,-0.069
set12IT058,0.106
set12IT059,0.046
set15IT054,0.008
set15IT057,-0.179
set15IT058,0.134
set15IT059,0.044
set15IT060,-0.042
set15IT061,-0.121
set15IT062,-0.069
set15IT063,-0.174
set15IT064,0.081
set15IT065,-0.03
set15IT066,-0.029
set15IT067,0.044
set15IT068,0.215
set15IT071,-0.046
set15IT072,0.022
set15IT073,0.136
set15IT074,0.052
set15IT075,-0.105
set15IT076,-0.112
set15IT077,0.355
set15IT078,0.1
set15IT079,-0.176
set15IT080,0.16
set15IT081,0.141
set16IT004,-0.009
set16IT005,-0.093
set16IT006,0.061
set16IT007,0.081
set16IT008,0.008
set16IT009,0.064
set16IT010,-0.03
set16IT011,0.227
set16IT012,-0.132
set16IT013,-0.043
set16IT014,-0.005
set16IT015,0.016
set27IT004,0.034
set27IT005,-0.062
set27IT006,0.162
set27IT007,-0.02
set27IT008,-0.182
set27IT009,-0.16
set27IT010,-0.209
set27IT011,-0.154
set27IT012,0.166
set27IT013,-0.219
set27IT014,0.069
set27IT015,0.042
