,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),2.113185736950166,0.8105173945593103,2.0,0.0,1.5400633909876251,1.0,2.686308082912707,,,,
1,set1__Glucose carbon source (20mM),3.130355825966946,0.030730614887393346,2.0,2.0,3.1520856521438545,3.0,3.1086259997900383,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),7.75468397099022,0.7265089459836346,2.0,4.0,7.2409645686925,5.0,8.268403373287939,,,,
3,set1__Potassium Acetate Carbon Source (20mM),3.114306817957526,0.1274547082290231,2.0,6.0,3.024182729474631,7.0,3.2044309064404213,,,,
4,set1__Potassium Acetate Carbon Source (5mM),2.1099964674273934,0.29589203886352017,2.0,8.0,1.9007692002478849,9.0,2.319223734606902,,,,
5,set5__D-Glucose carbon source,0.6728537294382777,0.29804202326507984,2.0,10.0,0.462106193708981,11.0,0.8836012651675744,,,,
6,set5__Levulinic Acid carbon source,-0.07013691900889185,0.7786867065343761,4.0,12.0,-0.4322633623417342,13.0,-0.947645331284128,14.0,0.2762256691907532,15.0,0.8231353483995416
7,set5__Vanillin carbon source,0.3847137065669354,0.6300467773421198,2.0,16.0,-0.0607966421564083,17.0,0.8302240552902791,,,,
8,set5__p-Coumaric acid carbon source,1.1349551739732884,0.5195767159549344,2.0,18.0,1.502351393171659,19.0,0.7675589547749176,,,,
9,set6__D-Glucose carbon source,1.840614239150156,,1.0,20.0,1.840614239150156,,,,,,
10,set6__Ferulic Acid carbon source,4.092696528254182,,1.0,21.0,4.092696528254182,,,,,,
11,set6__benzoic acid carbon source,3.2409051465185583,,1.0,22.0,3.2409051465185583,,,,,,
12,set6__Valerolactam carbon source,0.5387050484560677,,1.0,23.0,0.5387050484560677,,,,,,
13,set6__D-Glucuronic Acid carbon source,2.2910197302602016,,1.0,24.0,2.2910197302602016,,,,,,
