,PP_0806
set1IT078,0.18
set1IT079,0.221
set1IT080,0.095
set1IT081,0.202
set1IT082,0.971
set1IT083,1.24
set1IT084,0.571
set1IT085,0.552
set1IT086,0.676
set1IT087,0.809
set5IT075,0.128
set5IT076,0.032
set5IT081,0.07
set5IT082,0.312
set5IT083,0.025
set5IT084,0.027
set5IT085,0.583
set5IT086,0.51
set5IT087,0.153
set5IT088,0.144
set6IT057,0.458
set6IT059,0.71
set6IT061,0.469
set6IT064,0.539
set6IT065,0.572
set7IT042,0.097
set7IT044,-0.011
set7IT045,-0.019
set7IT055,0.094
set7IT056,0.061
set7IT057,0.057
set7IT062,0.175
set8IT058,0.244
set8IT059,0.388
set8IT060,0.862
set8IT062,0.904
set8IT064,1.157
set8IT070,0.201
set8IT073,1.669
set8IT080,0.203
set8IT081,0.261
set8IT082,1.321
set8IT084,0.668
set8IT085,0.92
set8IT089,0.053
set8IT090,0.114
set8IT092,0.98
set8IT093,1.72
set8IT094,1.031
set8IT095,1.723
set8IT096,1.003
set9IT020,1.068
set9IT022,0.884
set9IT025,2.181
set10IT006,0.543
set10IT008,0.62
set10IT010,0.153
set10IT017,0.081
set10IT018,0.303
set10IT019,0.281
set10IT020,0.307
set10IT021,0.021
set10IT022,0.126
set10IT023,0.227
set10IT024,0.317
set10IT025,0.223
set10IT026,0.283
set10IT027,0.139
set10IT028,0.266
set10IT029,0.09
set10IT031,0.148
set10IT032,0.262
set10IT033,0.022
set10IT034,0.173
set10IT035,0.084
set10IT036,0.184
set10IT037,0.207
set10IT043,0.004
set10IT044,0.364
set10IT053,0.732
set12IT001,0.524
set12IT002,0.807
set12IT004,0.859
set12IT007,0.926
set12IT008,1.012
set12IT009,0.826
set12IT014,0.455
set12IT015,0.497
set12IT016,0.739
set12IT017,0.523
set12IT023,0.248
set12IT024,0.372
set12IT025,0.488
set12IT026,0.68
set12IT027,0.698
set12IT028,0.674
set12IT029,0.716
set12IT031,0.195
set12IT032,0.717
set12IT034,1.023
set12IT037,0.904
set12IT038,1.088
set12IT039,0.838
set12IT044,0.438
set12IT046,0.727
set12IT053,0.499
set12IT054,0.416
set12IT055,0.321
set12IT056,0.489
set12IT057,0.657
set12IT058,0.382
set12IT059,0.623
set15IT054,0.223
set15IT057,0.326
set15IT058,0.476
set15IT059,0.259
set15IT060,0.458
set15IT061,0.075
set15IT062,0.225
set15IT063,0.353
set15IT064,1.044
set15IT065,0.582
set15IT066,0.091
set15IT067,0.226
set15IT068,-0.021
set15IT071,0.373
set15IT072,0.29
set15IT073,0.31
set15IT074,0.379
set15IT075,0.307
set15IT076,0.169
set15IT077,0.241
set15IT078,0.528
set15IT079,0.485
set15IT080,0.158
set15IT081,0.157
set16IT004,0.055
set16IT005,-0.008
set16IT006,-0.071
set16IT007,0.179
set16IT008,0.174
set16IT009,0.172
set16IT010,0.364
set16IT011,0.391
set16IT012,0.57
set16IT013,0.581
set16IT014,0.042
set16IT015,-0.007
set27IT004,0.186
set27IT005,0.125
set27IT006,1.92
set27IT007,1.809
set27IT008,0.123
set27IT009,0.146
set27IT010,0.345
set27IT011,0.332
set27IT012,0.123
set27IT013,0.208
set27IT014,0.089
set27IT015,0.146
set27IT016,0.222
set27IT017,0.224
set27IT018,0.167
set27IT019,0.161
set27IT020,0.829
set27IT021,0.943
set27IT024,1.448
set27IT025,1.096
set27IT028,0.637
set27IT029,0.726
set27IT030,0.275
set27IT031,0.281
set27IT032,0.103
set27IT033,0.108
set27IT034,0.155
set27IT035,0.172
set27IT036,0.033
set27IT037,0.036
set27IT038,0.271
set27IT039,0.267
set27IT040,0.106
set27IT041,0.172
set27IT042,0.106
set27IT043,0.021
set27IT044,0.101
set27IT045,0.157
set27IT046,0.121
set27IT047,0.121
set27IT048,1.228
set27IT049,1.532
set27IT050,0.077
set27IT051,0.095
set27IT052,0.141
set27IT053,0.081
set27IT054,0.062
set27IT055,0.039
set27IT056,0.131
set27IT057,0.119
set27IT058,1.452
set27IT059,1.515
set27IT060,0.41
set27IT061,0.421
set27IT062,0.066
set27IT063,0.049
set27IT064,1.147
set27IT065,1.159
set27IT066,0.543
set27IT067,0.565
set27IT068,0.602
set27IT069,0.321
set27IT070,0.649
set27IT071,0.696
set27IT072,0.187
set27IT073,0.168
set28IT003,0.211
set28IT004,0.297
set28IT005,0.279
set28IT006,0.284
set28IT007,0.417
set28IT008,0.498
set28IT009,0.153
set28IT010,0.132
set28IT013,0.428
set28IT014,0.314
set28IT017,0.368
set28IT018,0.348
set28IT021,0.33
set28IT022,0.332
set28IT023,0.128
set28IT024,0.208
set28IT027,0.203
set28IT028,0.137
set28IT029,0.531
set28IT030,0.526
set28IT031,0.212
set28IT032,0.144
set28IT035,0.493
set28IT036,0.543
set28IT037,0.245
set28IT038,0.266
set28IT039,0.306
set28IT040,0.28
set28IT041,0.197
set28IT042,0.225
set28IT045,0.239
set28IT046,0.218
set29IT004,0.173
set29IT005,0.049
set29IT006,-0.009
set29IT007,0.085
set29IT014,0.363
set29IT015,0.374
set29IT057,0.298
set29IT058,0.319
set100IT008,0.361
set100IT009,0.309
set100IT010,0.279
set100IT011,0.291
set100IT012,0.246
set100IT013,0.348
set100IT014,0.28
set100IT015,0.265
set100IT016,0.53
set100IT017,0.678
set100IT018,0.557
set100IT019,0.528
set100IT020,0.155
set100IT021,0.179
set100IT022,0.323
set100IT023,0.497
set100IT024,0.792
set100IT025,0.627
set100IT026,0.714
set100IT027,0.353
set100IT028,0.292
set100IT029,0.298
set100IT030,0.302
set100IT031,0.393
set100IT032,0.237
set100IT033,0.458
set100IT034,0.313
set100IT035,0.403
set100IT036,0.361
set100IT037,0.325
set100IT038,0.206
set100IT039,0.196
set100IT040,0.146
set100IT041,0.077
set100IT042,0.121
set100IT043,0.069
set100IT044,0.236
set100IT045,0.333
set100IT046,0.47
set101IT007,0.434
set101IT008,0.657
set101IT009,0.114
set101IT013,0.095
set101IT014,-0.331
set101IT015,0.649
set101IT016,0.523
set101IT017,1.038
set101IT018,0.471
set101IT019,0.436
set101IT020,0.317
set101IT021,0.254
set101IT022,0.328
set101IT023,0.347
set101IT024,0.357
set101IT025,0.012
set101IT026,0.126
set101IT027,0.077
set101IT028,0.228
set101IT029,0.385
set101IT030,0.334
set101IT031,0.028
set101IT032,0.106
set101IT033,0.394
set101IT034,0.05
set101IT035,0.167
set101IT036,0.091
set101IT037,0.49
set101IT038,0.416
set101IT039,0.253
set101IT040,0.482
set101IT041,0.305
set101IT042,0.202
set101IT043,0.168
set101IT044,0.215
set101IT045,0.123
set101IT046,0.401
set101IT047,0.069
set101IT048,0.007
